rx_time_ms,sequence_number,tx_timestamp_ms,rssi,payload_size,scenario_id,packet_rate
110841,10988,550116,-84,100,run02,20
110885,10989,550166,-85,100,run02,20
110937,10990,550216,-84,100,run02,20
110988,10991,550266,-85,100,run02,20
111035,10992,550316,-84,100,run02,20
111085,10993,550366,-87,100,run02,20
111136,10994,550416,-85,100,run02,20
111185,10995,550466,-84,100,run02,20
111238,10996,550516,-85,100,run02,20
111288,10997,550566,-83,100,run02,20
111335,10998,550616,-84,100,run02,20
111385,10999,550666,-84,100,run02,20
111435,11000,550716,-84,100,run02,20
111485,11001,550766,-84,100,run02,20
111535,11002,550816,-84,100,run02,20
111589,11003,550866,-84,100,run02,20
111635,11004,550916,-84,100,run02,20
111692,11005,550966,-84,100,run02,20
111739,11006,551016,-84,100,run02,20
111785,11007,551066,-84,100,run02,20
111835,11008,551116,-84,100,run02,20
111891,11009,551166,-83,100,run02,20
111935,11010,551216,-83,100,run02,20
111985,11011,551266,-85,100,run02,20
112035,11012,551316,-84,100,run02,20
112088,11013,551366,-84,100,run02,20
112135,11014,551416,-85,100,run02,20
112189,11015,551466,-85,100,run02,20
112235,11016,551516,-85,100,run02,20
112285,11017,551566,-85,100,run02,20
112335,11018,551616,-85,100,run02,20
112387,11019,551666,-83,100,run02,20
112435,11020,551716,-84,100,run02,20
112488,11021,551766,-84,100,run02,20
112535,11022,551816,-85,100,run02,20
112588,11023,551866,-83,100,run02,20
112635,11024,551916,-85,100,run02,20
112686,11025,551966,-84,100,run02,20
112736,11026,552016,-82,100,run02,20
112790,11027,552066,-81,100,run02,20
112835,11028,552116,-84,100,run02,20
112885,11029,552166,-84,100,run02,20
112935,11030,552216,-85,100,run02,20
112985,11031,552266,-84,100,run02,20
113035,11032,552316,-85,100,run02,20
113085,11033,552366,-83,100,run02,20
113135,11034,552416,-84,100,run02,20
113185,11035,552466,-84,100,run02,20
113235,11036,552516,-85,100,run02,20
113286,11037,552566,-84,100,run02,20
113335,11038,552616,-84,100,run02,20
113385,11039,552666,-85,100,run02,20
113435,11040,552716,-86,100,run02,20
113485,11041,552766,-84,100,run02,20
113535,11042,552816,-84,100,run02,20
113585,11043,552866,-85,100,run02,20
113636,11044,552916,-84,100,run02,20
113689,11045,552966,-85,100,run02,20
113739,11046,553016,-84,100,run02,20
113785,11047,553066,-84,100,run02,20
113844,11048,553116,-85,100,run02,20
113885,11049,553166,-84,100,run02,20
113942,11050,553216,-85,100,run02,20
113985,11051,553266,-84,100,run02,20
114040,11052,553316,-83,100,run02,20
114085,11053,553366,-84,100,run02,20
114137,11054,553416,-84,100,run02,20
114185,11055,553466,-84,100,run02,20
114237,11056,553516,-84,100,run02,20
114285,11057,553566,-85,100,run02,20
114337,11058,553616,-85,100,run02,20
114385,11059,553666,-84,100,run02,20
114444,11060,553716,-83,100,run02,20
114485,11061,553766,-85,100,run02,20
114537,11062,553816,-84,100,run02,20
114585,11063,553866,-84,100,run02,20
114636,11064,553916,-84,100,run02,20
114688,11065,553966,-83,100,run02,20
114750,11066,554016,-85,100,run02,20
114787,11067,554066,-85,100,run02,20
114835,11068,554116,-85,100,run02,20
114887,11069,554166,-85,100,run02,20
114937,11070,554216,-86,100,run02,20
114990,11071,554266,-88,100,run02,20
115035,11072,554316,-84,100,run02,20
115091,11073,554366,-82,100,run02,20
115135,11074,554416,-85,100,run02,20
115201,11075,554466,-84,100,run02,20
115237,11076,554516,-85,100,run02,20
115286,11077,554566,-84,100,run02,20
115335,11078,554616,-84,100,run02,20
115408,11079,554666,-84,100,run02,20
115436,11080,554716,-84,100,run02,20
115496,11081,554766,-84,100,run02,20
115535,11082,554816,-85,100,run02,20
115593,11083,554866,-85,100,run02,20
115635,11084,554916,-84,100,run02,20
115685,11085,554966,-85,100,run02,20
115735,11086,555016,-85,100,run02,20
115786,11087,555066,-83,100,run02,20
115835,11088,555116,-85,100,run02,20
115899,11089,555166,-86,100,run02,20
115935,11090,555216,-84,100,run02,20
115989,11091,555266,-83,100,run02,20
116038,11092,555316,-84,100,run02,20
116090,11093,555366,-86,100,run02,20
116135,11094,555416,-84,100,run02,20
116186,11095,555466,-84,100,run02,20
116235,11096,555516,-85,100,run02,20
116287,11097,555566,-84,100,run02,20
116335,11098,555616,-85,100,run02,20
116385,11099,555666,-85,100,run02,20
116435,11100,555716,-85,100,run02,20
116485,11101,555766,-85,100,run02,20
116535,11102,555816,-84,100,run02,20
116595,11103,555866,-85,100,run02,20
116635,11104,555916,-85,100,run02,20
116694,11105,555966,-85,100,run02,20
116735,11106,556016,-85,100,run02,20
116789,11107,556066,-85,100,run02,20
116835,11108,556116,-86,100,run02,20
116891,11109,556166,-85,100,run02,20
116935,11110,556216,-84,100,run02,20
116992,11111,556266,-87,100,run02,20
117038,11112,556316,-85,100,run02,20
117085,11113,556366,-85,100,run02,20
117139,11114,556416,-82,100,run02,20
117185,11115,556466,-84,100,run02,20
117237,11116,556516,-83,100,run02,20
117285,11117,556566,-85,100,run02,20
117336,11118,556616,-84,100,run02,20
117385,11119,556666,-82,100,run02,20
117437,11120,556716,-89,100,run02,20
117486,11121,556766,-84,100,run02,20
117535,11122,556816,-91,100,run02,20
117588,11123,556866,-85,100,run02,20
117638,11124,556916,-85,100,run02,20
117685,11125,556966,-85,100,run02,20
117735,11126,557016,-84,100,run02,20
117786,11127,557066,-82,100,run02,20
117837,11128,557116,-85,100,run02,20
117885,11129,557166,-85,100,run02,20
117937,11130,557216,-84,100,run02,20
117985,11131,557266,-84,100,run02,20
118035,11132,557316,-85,100,run02,20
118085,11133,557366,-85,100,run02,20
118139,11134,557416,-85,100,run02,20
118185,11135,557466,-84,100,run02,20
118238,11136,557516,-85,100,run02,20
118285,11137,557566,-85,100,run02,20
118335,11138,557616,-84,100,run02,20
118385,11139,557666,-86,100,run02,20
118452,11140,557716,-84,100,run02,20
118491,11141,557766,-85,100,run02,20
118535,11142,557816,-84,100,run02,20
118585,11143,557866,-84,100,run02,20
118638,11144,557916,-85,100,run02,20
118685,11145,557966,-85,100,run02,20
118736,11146,558016,-85,100,run02,20
118788,11147,558066,-80,100,run02,20
118845,11148,558116,-84,100,run02,20
118885,11149,558166,-85,100,run02,20
118938,11150,558216,-84,100,run02,20
118985,11151,558266,-85,100,run02,20
119035,11152,558316,-84,100,run02,20
119085,11153,558366,-83,100,run02,20
119144,11154,558416,-84,100,run02,20
119193,11155,558466,-84,100,run02,20
119240,11156,558516,-83,100,run02,20
119286,11157,558566,-84,100,run02,20
119336,11158,558616,-85,100,run02,20
119387,11159,558666,-85,100,run02,20
119435,11160,558716,-84,100,run02,20
119513,11161,558766,-85,100,run02,20
119535,11162,558816,-84,100,run02,20
119587,11163,558866,-82,100,run02,20
119636,11164,558916,-85,100,run02,20
119685,11165,558966,-83,100,run02,20
119738,11166,559016,-84,100,run02,20
119785,11167,559066,-84,100,run02,20
119835,11168,559116,-85,100,run02,20
119886,11169,559166,-85,100,run02,20
119935,11170,559216,-84,100,run02,20
119987,11171,559266,-84,100,run02,20
120035,11172,559316,-84,100,run02,20
120093,11173,559366,-84,100,run02,20
120135,11174,559416,-86,100,run02,20
120187,11175,559466,-84,100,run02,20
120236,11176,559516,-84,100,run02,20
120286,11177,559566,-84,100,run02,20
120335,11178,559616,-83,100,run02,20
120390,11179,559666,-84,100,run02,20
120436,11180,559716,-83,100,run02,20
120486,11181,559766,-84,100,run02,20
120536,11182,559816,-85,100,run02,20
120595,11183,559866,-84,100,run02,20
120636,11184,559916,-85,100,run02,20
120688,11185,559966,-84,100,run02,20
120736,11186,560016,-85,100,run02,20
120789,11187,560066,-84,100,run02,20
120836,11188,560116,-85,100,run02,20
120891,11189,560166,-84,100,run02,20
120935,11190,560216,-84,100,run02,20
120986,11191,560266,-84,100,run02,20
121036,11192,560316,-84,100,run02,20
121089,11193,560366,-84,100,run02,20
121136,11194,560416,-82,100,run02,20
121186,11195,560466,-84,100,run02,20
121236,11196,560516,-86,100,run02,20
121288,11197,560566,-85,100,run02,20
121336,11198,560616,-82,100,run02,20
121388,11199,560666,-84,100,run02,20
121436,11200,560716,-85,100,run02,20
121486,11201,560766,-87,100,run02,20
121536,11202,560816,-85,100,run02,20
121587,11203,560866,-84,100,run02,20
121636,11204,560916,-85,100,run02,20
121687,11205,560966,-85,100,run02,20
121736,11206,561016,-85,100,run02,20
121786,11207,561066,-86,100,run02,20
121841,11208,561116,-85,100,run02,20
121887,11209,561166,-85,100,run02,20
121936,11210,561216,-84,100,run02,20
121986,11211,561266,-83,100,run02,20
122036,11212,561316,-82,100,run02,20
122086,11213,561366,-84,100,run02,20
122136,11214,561416,-83,100,run02,20
122186,11215,561466,-85,100,run02,20
122237,11216,561516,-87,100,run02,20
122286,11217,561566,-81,100,run02,20
122336,11218,561616,-85,100,run02,20
122386,11219,561666,-88,100,run02,20
122437,11220,561716,-85,100,run02,20
122486,11221,561766,-87,100,run02,20
122538,11222,561816,-86,100,run02,20
122586,11223,561866,-87,100,run02,20
122640,11224,561916,-85,100,run02,20
122689,11225,561966,-86,100,run02,20
122750,11226,562016,-85,100,run02,20
122795,11227,562066,-89,100,run02,20
122836,11228,562116,-83,100,run02,20
122886,11229,562166,-86,100,run02,20
122936,11230,562216,-85,100,run02,20
122986,11231,562266,-86,100,run02,20
123040,11232,562316,-86,100,run02,20
123087,11233,562366,-87,100,run02,20
123138,11234,562416,-87,100,run02,20
123186,11235,562466,-87,100,run02,20
123236,11236,562516,-83,100,run02,20
123286,11237,562566,-87,100,run02,20
123336,11238,562616,-90,100,run02,20
123387,11239,562666,-87,100,run02,20
123438,11240,562716,-89,100,run02,20
123486,11241,562766,-87,100,run02,20
123536,11242,562816,-86,100,run02,20
123586,11243,562866,-88,100,run02,20
123661,11244,562916,-91,100,run02,20
123686,11245,562966,-87,100,run02,20
123736,11246,563016,-88,100,run02,20
123786,11247,563066,-88,100,run02,20
123836,11248,563116,-87,100,run02,20
123886,11249,563166,-88,100,run02,20
123936,11250,563216,-87,100,run02,20
123986,11251,563266,-87,100,run02,20
124038,11252,563316,-87,100,run02,20
124088,11253,563366,-86,100,run02,20
124136,11254,563416,-87,100,run02,20
124186,11255,563466,-87,100,run02,20
124236,11256,563516,-89,100,run02,20
124287,11257,563566,-88,100,run02,20
124336,11258,563616,-87,100,run02,20
124386,11259,563666,-87,100,run02,20
124436,11260,563716,-87,100,run02,20
124486,11261,563766,-86,100,run02,20
124536,11262,563816,-87,100,run02,20
124604,11263,563866,-87,100,run02,20
124636,11264,563916,-87,100,run02,20
124690,11265,563966,-88,100,run02,20
124736,11266,564016,-87,100,run02,20
124787,11267,564066,-87,100,run02,20
124836,11268,564116,-87,100,run02,20
124889,11269,564166,-88,100,run02,20
124937,11270,564216,-87,100,run02,20
124987,11271,564266,-88,100,run02,20
125036,11272,564316,-87,100,run02,20
125088,11273,564366,-88,100,run02,20
125136,11274,564416,-86,100,run02,20
125187,11275,564466,-87,100,run02,20
125236,11276,564516,-85,100,run02,20
125286,11277,564566,-88,100,run02,20
125336,11278,564616,-88,100,run02,20
125386,11279,564666,-85,100,run02,20
125444,11280,564716,-85,100,run02,20
125486,11281,564766,-87,100,run02,20
125536,11282,564816,-82,100,run02,20
125587,11283,564866,-87,100,run02,20
125636,11284,564916,-87,100,run02,20
125686,11285,564966,-88,100,run02,20
125736,11286,565016,-88,100,run02,20
125788,11287,565066,-87,100,run02,20
125836,11288,565116,-87,100,run02,20
125888,11289,565166,-86,100,run02,20
125936,11290,565216,-88,100,run02,20
125986,11291,565266,-87,100,run02,20
126036,11292,565316,-88,100,run02,20
126087,11293,565366,-89,100,run02,20
126136,11294,565416,-88,100,run02,20
126189,11295,565466,-86,100,run02,20
126239,11296,565516,-89,100,run02,20
126286,11297,565566,-88,100,run02,20
126336,11298,565616,-88,100,run02,20
126386,11299,565666,-87,100,run02,20
126438,11300,565716,-86,100,run02,20
126486,11301,565766,-88,100,run02,20
126536,11302,565816,-88,100,run02,20
126588,11303,565866,-88,100,run02,20
126637,11304,565916,-87,100,run02,20
126687,11305,565966,-88,100,run02,20
126736,11306,566016,-87,100,run02,20
126786,11307,566066,-87,100,run02,20
126845,11308,566116,-85,100,run02,20
126886,11309,566166,-87,100,run02,20
126937,11310,566216,-87,100,run02,20
126986,11311,566266,-88,100,run02,20
127036,11312,566316,-88,100,run02,20
127086,11313,566366,-88,100,run02,20
127143,11314,566416,-88,100,run02,20
127188,11315,566466,-87,100,run02,20
127236,11316,566516,-87,100,run02,20
127286,11317,566566,-88,100,run02,20
127342,11318,566616,-87,100,run02,20
127387,11319,566666,-85,100,run02,20
127437,11320,566716,-88,100,run02,20
127486,11321,566766,-87,100,run02,20
127538,11322,566816,-87,100,run02,20
127590,11323,566866,-87,100,run02,20
127636,11324,566916,-89,100,run02,20
127688,11325,566966,-88,100,run02,20
127738,11326,567016,-88,100,run02,20
127786,11327,567066,-86,100,run02,20
127836,11328,567116,-87,100,run02,20
127886,11329,567166,-86,100,run02,20
127938,11330,567216,-88,100,run02,20
127986,11331,567266,-88,100,run02,20
128039,11332,567316,-87,100,run02,20
128086,11333,567366,-86,100,run02,20
128136,11334,567416,-87,100,run02,20
128186,11335,567466,-87,100,run02,20
128244,11336,567516,-88,100,run02,20
128289,11337,567566,-87,100,run02,20
128339,11338,567616,-87,100,run02,20
128389,11339,567666,-87,100,run02,20
128436,11340,567716,-87,100,run02,20
128486,11341,567766,-86,100,run02,20
128536,11342,567816,-87,100,run02,20
128597,11343,567866,-87,100,run02,20
128636,11344,567916,-88,100,run02,20
128686,11345,567966,-87,100,run02,20
128738,11346,568016,-85,100,run02,20
128786,11347,568066,-88,100,run02,20
128837,11348,568116,-86,100,run02,20
128886,11349,568166,-86,100,run02,20
128936,11350,568216,-87,100,run02,20
128987,11351,568266,-87,100,run02,20
129039,11352,568316,-85,100,run02,20
129102,11353,568366,-82,100,run02,20
129136,11354,568416,-88,100,run02,20
129189,11355,568466,-87,100,run02,20
129236,11356,568516,-86,100,run02,20
129287,11357,568566,-88,100,run02,20
129336,11358,568616,-88,100,run02,20
129387,11359,568666,-87,100,run02,20
129436,11360,568716,-88,100,run02,20
129489,11361,568766,-87,100,run02,20
129541,11362,568816,-88,100,run02,20
129586,11363,568866,-87,100,run02,20
129636,11364,568916,-87,100,run02,20
129688,11365,568966,-88,100,run02,20
129736,11366,569016,-86,100,run02,20
129787,11367,569066,-87,100,run02,20
129838,11368,569116,-87,100,run02,20
129890,11369,569166,-86,100,run02,20
129936,11370,569216,-87,100,run02,20
129986,11371,569266,-86,100,run02,20
130036,11372,569316,-87,100,run02,20
130088,11373,569366,-87,100,run02,20
130136,11374,569416,-87,100,run02,20
130186,11375,569466,-87,100,run02,20
130236,11376,569516,-87,100,run02,20
130286,11377,569566,-86,100,run02,20
130336,11378,569616,-88,100,run02,20
130389,11379,569666,-83,100,run02,20
130436,11380,569716,-85,100,run02,20
130486,11381,569766,-87,100,run02,20
130539,11382,569816,-86,100,run02,20
130586,11383,569866,-86,100,run02,20
130636,11384,569916,-85,100,run02,20
130686,11385,569966,-85,100,run02,20
130737,11386,570016,-86,100,run02,20
130786,11387,570066,-86,100,run02,20
130836,11388,570116,-85,100,run02,20
130886,11389,570166,-85,100,run02,20
130936,11390,570216,-85,100,run02,20
130986,11391,570266,-85,100,run02,20
131038,11392,570316,-85,100,run02,20
131088,11393,570366,-86,100,run02,20
131144,11394,570416,-85,100,run02,20
131188,11395,570466,-84,100,run02,20
131236,11396,570516,-85,100,run02,20
131286,11397,570566,-84,100,run02,20
131337,11398,570616,-86,100,run02,20
131387,11399,570666,-84,100,run02,20
131446,11400,570716,-85,100,run02,20
131486,11401,570766,-85,100,run02,20
131536,11402,570816,-85,100,run02,20
131586,11403,570866,-87,100,run02,20
131636,11404,570916,-85,100,run02,20
131688,11405,570966,-86,100,run02,20
131744,11406,571016,-84,100,run02,20
131786,11407,571066,-85,100,run02,20
131839,11408,571116,-84,100,run02,20
131888,11409,571166,-85,100,run02,20
131937,11410,571216,-85,100,run02,20
131986,11411,571266,-84,100,run02,20
132038,11412,571316,-86,100,run02,20
132086,11413,571366,-86,100,run02,20
132136,11414,571416,-85,100,run02,20
132186,11415,571466,-85,100,run02,20
132236,11416,571516,-84,100,run02,20
132296,11417,571566,-86,100,run02,20
132338,11418,571616,-86,100,run02,20
132386,11419,571666,-85,100,run02,20
132436,11420,571716,-85,100,run02,20
132494,11421,571766,-85,100,run02,20
132541,11422,571816,-88,100,run02,20
132586,11423,571866,-86,100,run02,20
132640,11424,571916,-83,100,run02,20
132686,11425,571966,-86,100,run02,20
132736,11426,572016,-86,100,run02,20
132786,11427,572066,-86,100,run02,20
132836,11428,572116,-86,100,run02,20
132886,11429,572166,-85,100,run02,20
132936,11430,572216,-85,100,run02,20
132986,11431,572266,-85,100,run02,20
133036,11432,572316,-85,100,run02,20
133088,11433,572366,-85,100,run02,20
133136,11434,572416,-86,100,run02,20
133191,11435,572466,-85,100,run02,20
133236,11436,572516,-86,100,run02,20
133286,11437,572566,-86,100,run02,20
133336,11438,572616,-86,100,run02,20
133388,11439,572666,-87,100,run02,20
133436,11440,572716,-86,100,run02,20
133492,11441,572766,-85,100,run02,20
133536,11442,572816,-85,100,run02,20
133589,11443,572866,-86,100,run02,20
133636,11444,572916,-85,100,run02,20
133695,11445,572966,-86,100,run02,20
133736,11446,573016,-86,100,run02,20
133789,11447,573066,-86,100,run02,20
133838,11448,573116,-85,100,run02,20
133886,11449,573166,-85,100,run02,20
133936,11450,573216,-86,100,run02,20
133990,11451,573266,-87,100,run02,20
134037,11452,573316,-86,100,run02,20
134088,11453,573366,-87,100,run02,20
134137,11454,573416,-82,100,run02,20
134188,11455,573466,-86,100,run02,20
134236,11456,573516,-87,100,run02,20
134286,11457,573566,-86,100,run02,20
134336,11458,573616,-85,100,run02,20
134386,11459,573666,-85,100,run02,20
134438,11460,573716,-86,100,run02,20
134487,11461,573766,-86,100,run02,20
134536,11462,573816,-86,100,run02,20
134589,11463,573866,-82,100,run02,20
134642,11464,573916,-85,100,run02,20
134688,11465,573966,-85,100,run02,20
134736,11466,574016,-86,100,run02,20
134786,11467,574066,-86,100,run02,20
134836,11468,574116,-85,100,run02,20
134886,11469,574166,-86,100,run02,20
134937,11470,574216,-86,100,run02,20
134986,11471,574266,-86,100,run02,20
135041,11472,574316,-85,100,run02,20
135086,11473,574366,-85,100,run02,20
135140,11474,574416,-86,100,run02,20
135186,11475,574466,-85,100,run02,20
135239,11476,574516,-87,100,run02,20
135288,11477,574566,-86,100,run02,20
135338,11478,574616,-86,100,run02,20
135386,11479,574666,-86,100,run02,20
135436,11480,574716,-85,100,run02,20
135486,11481,574766,-86,100,run02,20
135536,11482,574816,-86,100,run02,20
135586,11483,574866,-85,100,run02,20
135636,11484,574916,-86,100,run02,20
135686,11485,574966,-87,100,run02,20
135738,11486,575016,-85,100,run02,20
135787,11487,575066,-85,100,run02,20
135840,11488,575116,-86,100,run02,20
135886,11489,575166,-86,100,run02,20
135945,11490,575216,-85,100,run02,20
135986,11491,575266,-87,100,run02,20
136045,11492,575316,-86,100,run02,20
136086,11493,575366,-85,100,run02,20
136140,11494,575416,-86,100,run02,20
136187,11495,575466,-86,100,run02,20
136244,11496,575516,-86,100,run02,20
136288,11497,575566,-82,100,run02,20
136336,11498,575616,-87,100,run02,20
136387,11499,575666,-87,100,run02,20
136436,11500,575716,-86,100,run02,20
136486,11501,575766,-85,100,run02,20
136545,11502,575816,-85,100,run02,20
136590,11503,575866,-86,100,run02,20
136638,11504,575916,-85,100,run02,20
136687,11505,575966,-85,100,run02,20
136737,11506,576016,-83,100,run02,20
136786,11507,576066,-86,100,run02,20
136836,11508,576116,-87,100,run02,20
136887,11509,576166,-87,100,run02,20
136936,11510,576216,-86,100,run02,20
136986,11511,576266,-85,100,run02,20
137036,11512,576316,-87,100,run02,20
137088,11513,576366,-85,100,run02,20
137136,11514,576416,-84,100,run02,20
137186,11515,576466,-86,100,run02,20
137236,11516,576516,-86,100,run02,20
137287,11517,576566,-85,100,run02,20
137336,11518,576616,-86,100,run02,20
137393,11519,576666,-85,100,run02,20
137436,11520,576716,-86,100,run02,20
137492,11521,576766,-85,100,run02,20
137536,11522,576816,-86,100,run02,20
137589,11523,576866,-87,100,run02,20
137636,11524,576916,-86,100,run02,20
137688,11525,576966,-85,100,run02,20
137736,11526,577016,-86,100,run02,20
137786,11527,577066,-85,100,run02,20
137836,11528,577116,-85,100,run02,20
137894,11529,577166,-87,100,run02,20
137936,11530,577216,-85,100,run02,20
137987,11531,577266,-85,100,run02,20
138036,11532,577316,-85,100,run02,20
138087,11533,577366,-85,100,run02,20
138136,11534,577416,-86,100,run02,20
138193,11535,577466,-86,100,run02,20
138236,11536,577516,-85,100,run02,20
138290,11537,577566,-85,100,run02,20
138338,11538,577616,-86,100,run02,20
138392,11539,577666,-87,100,run02,20
138440,11540,577716,-87,100,run02,20
138486,11541,577766,-85,100,run02,20
138536,11542,577816,-85,100,run02,20
138588,11543,577866,-86,100,run02,20
138637,11544,577916,-84,100,run02,20
138686,11545,577966,-86,100,run02,20
138736,11546,578016,-85,100,run02,20
138787,11547,578066,-85,100,run02,20
138838,11548,578116,-85,100,run02,20
138886,11549,578166,-89,100,run02,20
138938,11550,578216,-92,100,run02,20
138986,11551,578266,-85,100,run02,20
139036,11552,578316,-85,100,run02,20
139086,11553,578366,-85,100,run02,20
139136,11554,578416,-85,100,run02,20
139186,11555,578466,-84,100,run02,20
139240,11556,578516,-85,100,run02,20
139287,11557,578566,-85,100,run02,20
139336,11558,578616,-85,100,run02,20
139386,11559,578666,-85,100,run02,20
139436,11560,578716,-84,100,run02,20
139486,11561,578766,-85,100,run02,20
139536,11562,578816,-86,100,run02,20
139586,11563,578866,-85,100,run02,20
139645,11564,578916,-85,100,run02,20
139686,11565,578966,-86,100,run02,20
139737,11566,579016,-84,100,run02,20
139786,11567,579066,-86,100,run02,20
139837,11568,579116,-86,100,run02,20
139886,11569,579166,-86,100,run02,20
139938,11570,579216,-85,100,run02,20
139986,11571,579266,-85,100,run02,20
140036,11572,579316,-85,100,run02,20
140086,11573,579366,-85,100,run02,20
140144,11574,579416,-86,100,run02,20
140186,11575,579466,-86,100,run02,20
140240,11576,579516,-85,100,run02,20
140286,11577,579566,-86,100,run02,20
140337,11578,579616,-85,100,run02,20
140386,11579,579666,-85,100,run02,20
140439,11580,579716,-81,100,run02,20
140486,11581,579766,-82,100,run02,20
140542,11582,579816,-84,100,run02,20
140586,11583,579866,-86,100,run02,20
140636,11584,579916,-85,100,run02,20
140686,11585,579966,-86,100,run02,20
140738,11586,580016,-85,100,run02,20
140786,11587,580066,-85,100,run02,20
140836,11588,580116,-85,100,run02,20
140886,11589,580166,-85,100,run02,20
140936,11590,580216,-85,100,run02,20
140986,11591,580266,-85,100,run02,20
141037,11592,580316,-86,100,run02,20
141088,11593,580366,-86,100,run02,20
141136,11594,580416,-85,100,run02,20
141196,11595,580466,-85,100,run02,20
141236,11596,580516,-86,100,run02,20
141289,11597,580566,-85,100,run02,20
141336,11598,580616,-86,100,run02,20
141387,11599,580666,-86,100,run02,20
141436,11600,580716,-85,100,run02,20
141487,11601,580766,-86,100,run02,20
141536,11602,580816,-85,100,run02,20
141589,11603,580866,-85,100,run02,20
141637,11604,580916,-86,100,run02,20
141687,11605,580966,-84,100,run02,20
141736,11606,581016,-86,100,run02,20
141786,11607,581066,-85,100,run02,20
141836,11608,581116,-84,100,run02,20
141907,11609,581166,-85,100,run02,20
141936,11610,581216,-85,100,run02,20
141987,11611,581266,-85,100,run02,20
142036,11612,581316,-86,100,run02,20
142091,11613,581366,-85,100,run02,20
142136,11614,581416,-85,100,run02,20
142186,11615,581466,-86,100,run02,20
142236,11616,581516,-87,100,run02,20
142289,11617,581566,-87,100,run02,20
142336,11618,581616,-85,100,run02,20
142389,11619,581666,-88,100,run02,20
142436,11620,581716,-87,100,run02,20
142491,11621,581766,-86,100,run02,20
142536,11622,581816,-86,100,run02,20
142587,11623,581866,-86,100,run02,20
142636,11624,581916,-82,100,run02,20
142687,11625,581966,-85,100,run02,20
142743,11626,582016,-87,100,run02,20
142786,11627,582066,-86,100,run02,20
142836,11628,582116,-86,100,run02,20
142886,11629,582166,-86,100,run02,20
142936,11630,582216,-85,100,run02,20
142986,11631,582266,-86,100,run02,20
143036,11632,582316,-86,100,run02,20
143088,11633,582366,-87,100,run02,20
143136,11634,582416,-86,100,run02,20
143186,11635,582466,-86,100,run02,20
143236,11636,582516,-86,100,run02,20
143287,11637,582566,-86,100,run02,20
143336,11638,582616,-85,100,run02,20
143386,11639,582666,-85,100,run02,20
143439,11640,582716,-84,100,run02,20
143486,11641,582766,-86,100,run02,20
143543,11642,582816,-86,100,run02,20
143586,11643,582866,-86,100,run02,20
143636,11644,582916,-86,100,run02,20
143686,11645,582966,-85,100,run02,20
143737,11646,583016,-87,100,run02,20
143786,11647,583066,-86,100,run02,20
143836,11648,583116,-86,100,run02,20
143886,11649,583166,-85,100,run02,20
143937,11650,583216,-86,100,run02,20
143986,11651,583266,-85,100,run02,20
144042,11652,583316,-87,100,run02,20
144093,11653,583366,-86,100,run02,20
144139,11654,583416,-85,100,run02,20
144186,11655,583466,-86,100,run02,20
144247,11656,583516,-86,100,run02,20
144292,11657,583566,-85,100,run02,20
144341,11658,583616,-85,100,run02,20
144386,11659,583666,-85,100,run02,20
144438,11660,583716,-84,100,run02,20
144486,11661,583766,-84,100,run02,20
144541,11662,583816,-84,100,run02,20
144587,11663,583866,-86,100,run02,20
144637,11664,583916,-88,100,run02,20
144687,11665,583966,-85,100,run02,20
144738,11666,584016,-85,100,run02,20
144786,11667,584066,-85,100,run02,20
144839,11668,584116,-85,100,run02,20
144893,11669,584166,-86,100,run02,20
144937,11670,584216,-86,100,run02,20
144986,11671,584266,-85,100,run02,20
145036,11672,584316,-85,100,run02,20
145086,11673,584366,-86,100,run02,20
145136,11674,584416,-86,100,run02,20
145188,11675,584466,-86,100,run02,20
145239,11676,584516,-87,100,run02,20
145286,11677,584566,-86,100,run02,20
145336,11678,584616,-86,100,run02,20
145387,11679,584666,-85,100,run02,20
145440,11680,584716,-85,100,run02,20
145486,11681,584766,-87,100,run02,20
145536,11682,584816,-87,100,run02,20
145586,11683,584866,-85,100,run02,20
145636,11684,584916,-86,100,run02,20
145686,11685,584966,-85,100,run02,20
145736,11686,585016,-86,100,run02,20
145786,11687,585066,-85,100,run02,20
145836,11688,585116,-84,100,run02,20
145893,11689,585166,-87,100,run02,20
145936,11690,585216,-85,100,run02,20
145990,11691,585266,-85,100,run02,20
146036,11692,585316,-85,100,run02,20
146087,11693,585366,-86,100,run02,20
146139,11694,585416,-85,100,run02,20
146188,11695,585466,-84,100,run02,20
146236,11696,585516,-84,100,run02,20
146288,11697,585566,-85,100,run02,20
146336,11698,585616,-84,100,run02,20
146387,11699,585666,-84,100,run02,20
146436,11700,585716,-84,100,run02,20
146488,11701,585766,-85,100,run02,20
146536,11702,585816,-85,100,run02,20
146587,11703,585866,-86,100,run02,20
146636,11704,585916,-84,100,run02,20
146703,11705,585966,-84,100,run02,20
146745,11706,586016,-85,100,run02,20
146797,11707,586066,-85,100,run02,20
146859,11708,586116,-85,100,run02,20
146888,11709,586166,-86,100,run02,20
146936,11710,586216,-84,100,run02,20
146988,11711,586266,-85,100,run02,20
147054,11712,586316,-85,100,run02,20
147088,11713,586366,-85,100,run02,20
147141,11714,586416,-86,100,run02,20
147188,11715,586466,-85,100,run02,20
147236,11716,586516,-86,100,run02,20
147286,11717,586566,-85,100,run02,20
147349,11718,586616,-86,100,run02,20
147387,11719,586666,-85,100,run02,20
147445,11720,586716,-86,100,run02,20
147488,11721,586766,-86,100,run02,20
