pc_timestamp,record,session_id,rx_ms_receiver,src_mac,dst_mac,seq,tx_ms_sender,gap,total_missing,name,value,rssi_dbm,noise_floor_dbm,snr_db,channel,sig_mode,mcs,rate
2026-06-14T12:17:12,RX,run63,23484,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440177,1601770,0,84,ESP_SENDER,68.93,-97,-95,-2,1,0,0,0
2026-06-14T12:17:12,RX,run63,23520,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440180,1601800,2,86,ESP_SENDER,45.56,-98,-93,-5,1,0,0,0
2026-06-14T12:17:12,RX,run63,23521,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440181,1601810,0,86,ESP_SENDER,77.72,-95,-94,-1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23522,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440182,1601820,0,86,ESP_SENDER,95.61,-97,-94,-3,1,0,0,0
2026-06-14T12:17:12,RX,run63,23546,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440184,1601840,1,87,ESP_SENDER,0.11,-93,-95,2,1,0,0,0
2026-06-14T12:17:12,RX,run63,23561,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440186,1601860,1,88,ESP_SENDER,31.69,-96,-97,1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23579,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440187,1601870,0,88,ESP_SENDER,97.25,-98,-96,-2,1,0,0,0
2026-06-14T12:17:12,RX,run63,23580,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440188,1601880,0,88,ESP_SENDER,79.07,-97,-97,0,1,0,0,0
2026-06-14T12:17:12,RX,run63,23629,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440189,1601890,0,88,ESP_SENDER,96.87,-94,-95,1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23672,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440192,1601920,2,90,ESP_SENDER,60.28,-98,-96,-2,1,0,0,0
2026-06-14T12:17:12,RX,run63,23724,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440195,1601950,2,92,ESP_SENDER,66.92,-98,-98,0,1,0,0,0
2026-06-14T12:17:12,RX,run63,23775,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440198,1601980,2,94,ESP_SENDER,30.65,-98,-93,-5,1,0,0,0
2026-06-14T12:17:12,RX,run63,23801,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440201,1602010,2,96,ESP_SENDER,88.21,-98,-91,-7,1,0,0,0
